node_time,modem_time,cv7_time,navigator_time,gps_time,nav_state_time
1750109965.065391,,1750046608.0537684,1750045511.1418536,,1750046615.0594418
1750109965.069022,,1750046608.0666163,1750045511.1418536,,1750046615.0594418
1750109965.079089,,1750046608.0794857,1750045511.1548011,,1750046615.0594418
1750109965.0812583,,1750046608.0794857,1750045511.1548011,,1750046615.0594418
1750109965.0921054,,1750046608.0923455,1750045511.1676855,,1750046615.0594418
1750109965.0942767,,1750046608.0923455,1750045511.1676855,,1750046615.0594418
1750109965.1045413,,1750046608.105268,1750045511.1806045,,1750046615.0594418
1750109965.1068158,,1750046608.105268,1750045511.1806045,,1750046615.0594418
1750109965.1178968,,1750046608.1179245,1750045511.1935978,,1750046615.0594418
1750109965.1204572,,1750046608.1179245,1750045511.1935978,,1750046615.0594418
1750109965.1302278,,1750046608.130776,1750045511.206543,,1750046615.0594418
1750109965.133393,,1750046608.130776,1750045511.206543,,1750046615.0594418
1750109965.1430805,,1750046608.1436265,1750045511.2194984,,1750046615.0594418
1750109965.1467886,,1750046608.1436265,1750045511.2194984,,1750046615.0594418
1750109965.1567018,,1750046608.156555,1750045511.2323987,,1750046615.0594418
1750109965.159327,,1750046608.156555,1750045511.2323987,,1750046615.0594418
1750109965.1701903,,1750046608.169305,1750045511.2323987,,1750046615.0594418
1750109965.1821566,,1750046608.1821563,1750045511.257971,,1750046615.0594418
1750109965.1848452,,1750046608.1821563,1750045511.257971,,1750046615.0594418
1750109965.1950634,,1750046608.1950045,1750045511.270862,,1750046615.0594418
1750109965.1972923,,1750046608.1950045,1750045511.270862,,1750046615.0594418
1750109965.2071648,,1750046608.2078114,1750045511.283763,,1750046615.0594418
1750109965.2106154,,1750046608.2078114,1750045511.283763,,1750046615.0594418
1750109965.2208467,,1750046608.2206426,1750045511.2967367,,1750046615.461326
1750109965.223976,,1750046608.2206426,1750045511.2967367,,1750046615.461326
1750109965.226324,,1750046608.2206426,1750045511.2967367,,1750046615.461326
1750109965.2333186,,1750046608.2335076,1750045511.309616,,1750046615.461326
1750109965.2355266,,1750046608.2335076,1750045511.309616,,1750046615.461326
1750109965.2465584,,1750046608.2464087,1750045511.3225849,,1750046615.461326
1750109965.249399,,1750046608.2464087,1750045511.3225849,,1750046615.461326
1750109965.2591953,,1750046608.2592568,1750045511.335498,,1750046615.461326
1750109965.2625997,,1750046608.2592568,1750045511.335498,,1750046615.461326
1750109965.2714875,,1750046608.2720478,1750045511.3484745,,1750046615.461326
1750109965.274818,,1750046608.2720478,1750045511.3484745,,1750046615.461326
1750109965.2856138,,1750046608.2849011,1750045511.361493,,1750046615.461326
1750109965.2882662,,1750046608.2849011,1750045511.361493,,1750046615.461326
1750109965.298065,,1750046608.2977092,1750045511.3744438,,1750046615.461326
1750109965.3002763,,1750046608.2977092,1750045511.3744438,,1750046615.461326
1750109965.3114395,,1750046608.310531,1750045511.3874083,,1750046615.461326
1750109965.3146975,,1750046608.310531,1750045511.3874083,,1750046615.461326
1750109965.324436,,1750046608.323355,1750045511.4003403,,1750046615.461326
1750109965.3266945,,1750046608.323355,1750045511.4003403,,1750046615.461326
1750109965.3370702,,1750046608.3362293,1750045511.4003403,,1750046615.461326
1750109965.3508277,,1750046608.3490753,1750045511.4258614,,1750046615.461326
1750109965.3531852,,1750046608.3490753,1750045511.4258614,,1750046615.461326
1750109965.3626642,,1750046608.3619158,1750045511.4388006,,1750046615.461326
1750109965.3649597,,1750046608.3619158,1750045511.4388006,,1750046615.461326
1750109965.3757272,,1750046608.374774,1750045511.4517465,,1750046615.461326
1750109965.3784182,,1750046608.374774,1750045511.4517465,,1750046615.461326
1750109965.389338,,1750046608.38758,1750045511.4646485,,1750046615.461326
1750109965.391977,,1750046608.38758,1750045511.4646485,,1750046615.461326
1750109965.401363,,1750046608.4003804,1750045511.4776201,,1750046615.461326
1750109965.4051845,,1750046608.4003804,1750045511.4776201,,1750046615.461326
1750109965.4151895,,1750046608.4132144,1750045511.4905534,,1750046615.461326
1750109965.4190106,,1750046608.4132144,1750045511.4905534,,1750046615.461326
1750109965.4268215,,1750046608.4260125,1750045511.5035014,,1750046615.461326
1750109965.429813,,1750046608.4260125,1750045511.5035014,,1750046615.461326
1750109965.4400802,,1750046608.43875,1750045511.5164611,,1750046615.461326
1750109965.4425817,,1750046608.43875,1750045511.5164611,,1750046615.461326
1750109965.4540427,,1750046608.4516046,1750045511.5294073,,1750046615.461326
1750109965.4565926,,1750046608.4516046,1750045511.5294073,,1750046615.461326
1750109965.4659383,,1750046608.4644675,1750045511.542392,,1750046615.461326
1750109965.4682887,,1750046608.4644675,1750045511.542392,,1750046615.461326
1750109965.4791532,,1750046608.4773617,1750045511.5555546,,1750046615.461326
1750109965.481741,,1750046608.4773617,1750045511.5555546,,1750046615.461326
1750109965.4921577,,1750046608.49018,1750045511.56838,,1750046615.461326
1750109965.4944627,,1750046608.49018,1750045511.56838,,1750046615.461326
1750109965.5053887,,1750046608.5030463,1750045511.581311,,1750046615.461326
1750109965.5076041,,1750046608.5030463,1750045511.581311,,1750046615.461326
1750109965.518076,,1750046608.5159156,1750045511.5942082,,1750046615.461326
1750109965.521347,,1750046608.5159156,1750045511.5942082,,1750046616.0636814
1750109965.5237458,,1750046608.5159156,1750045511.5942082,,1750046616.0636814
1750109965.5301623,,1750046608.5287993,1750045511.607071,,1750046616.0636814
1750109965.533248,,1750046608.5287993,1750045511.607071,,1750046616.0636814
1750109965.5439634,,1750046608.5416567,1750045511.6199698,,1750046616.0636814
1750109965.5465744,,1750046608.5416567,1750045511.6199698,,1750046616.0636814
1750109965.557144,,1750046608.5545714,1750045511.6329165,,1750046616.0636814
1750109965.5597038,,1750046608.5545714,1750045511.6329165,,1750046616.0636814
1750109965.568755,,1750046608.5673652,1750045511.6457365,,1750046616.0636814
1750109965.571261,,1750046608.5673652,1750045511.6457365,,1750046616.0636814
1750109965.5819044,,1750046608.5802004,1750045511.658574,,1750046616.0636814
1750109965.5850353,,1750046608.5802004,1750045511.658574,,1750046616.0636814
1750109965.5954208,,1750046608.59307,1750045511.671466,,1750046616.0636814
1750109965.597985,,1750046608.59307,1750045511.671466,,1750046616.0636814
1750109965.6075847,,1750046608.6059263,1750045511.6843424,,1750046616.0636814
1750109965.610728,,1750046608.6059263,1750045511.6843424,,1750046616.0636814
1750109965.6211345,,1750046608.6188023,1750045511.6976001,,1750046616.0636814
1750109965.6237416,,1750046608.6188023,1750045511.6976001,,1750046616.0636814
1750109965.6331306,,1750046608.631668,1750045511.7105088,,1750046616.0636814
1750109965.635937,,1750046608.631668,1750045511.7105088,,1750046616.0636814
1750109965.645849,,1750046608.6445506,1750045511.723855,,1750046616.0636814
1750109965.6483917,,1750046608.6445506,1750045511.723855,,1750046616.0636814
1750109965.6588912,,1750046608.6573927,1750045511.723855,,1750046616.0636814
1750109965.6628337,,1750046608.6573927,1750045511.7394981,,1750046616.0636814
1750109965.6715603,,1750046608.670275,1750045511.7394981,,1750046616.0636814
1750109965.6789641,,1750046608.670275,1750045511.7559347,,1750046616.0636814
1750109965.6844957,,1750046608.6834905,1750045511.7559347,,1750046616.0636814
1750109965.6928778,,1750046608.6834905,1750045511.76934,,1750046616.0636814
1750109965.6979358,,1750046608.696403,1750045511.76934,,1750046616.0636814
1750109965.7064831,,1750046608.696403,1750045511.7825618,,1750046616.0636814
1750109965.7107494,,1750046608.709222,1750045511.7825618,,1750046616.0636814
1750109965.7195048,,1750046608.709222,1750045511.7955182,,1750046616.4657936
1750109965.7224927,,1750046608.7220747,1750045511.7955182,,1750046616.4657936
1750109965.7247415,,1750046608.7220747,1750045511.7955182,,1750046616.4657936
1750109965.732049,,1750046608.7220747,1750045511.808491,,1750046616.4657936
1750109965.7370925,,1750046608.7351022,1750045511.808491,,1750046616.4657936
1750109965.749436,,1750046608.7480137,1750045511.826395,,1750046616.4657936
1750109965.75259,,1750046608.7480137,1750045511.826395,,1750046616.4657936
1750109965.7620304,,1750046608.7608862,1750045511.8393147,,1750046616.4657936
1750109965.7651854,,1750046608.7608862,1750045511.8393147,,1750046616.4657936
1750109965.7764056,,1750046608.773748,1750045511.8523197,,1750046616.4657936
1750109965.7787766,,1750046608.773748,1750045511.8523197,,1750046616.4657936
1750109965.7882586,,1750046608.786731,1750045511.8652627,,1750046616.4657936
1750109965.790669,,1750046608.786731,1750045511.8652627,,1750046616.4657936
1750109965.8016589,,1750046608.7996604,1750045511.8782263,,1750046616.4657936
1750109965.8043344,,1750046608.7996604,1750045511.8782263,,1750046616.4657936
1750109965.8148737,,1750046608.8125606,1750045511.8911746,,1750046616.4657936
1750109965.817246,,1750046608.8125606,1750045511.8911746,,1750046616.4657936
1750109965.8286886,,1750046608.8259444,1750045511.904525,,1750046616.4657936
1750109965.8313713,,1750046608.8259444,1750045511.904525,,1750046616.4657936
1750109965.8389301,,1750046608.839265,1750045511.9178183,,1750046616.4657936
1750109965.8401816,,1750046608.839265,1750045511.9178183,,1750046616.4657936
1750109965.8512611,,1750046608.8521605,1750045511.9307065,,1750046616.4657936
1750109965.8519769,,1750046608.8521605,1750045511.9307065,,1750046616.4657936
1750109965.8668766,,1750046608.865103,1750045511.9436855,,1750046616.4657936
1750109965.8695874,,1750046608.865103,1750045511.9436855,,1750046616.4657936
1750109965.8798728,,1750046608.8782628,1750045511.9565938,,1750046616.4657936
1750109965.8823655,,1750046608.8782628,1750045511.9565938,,1750046616.4657936
1750109965.8933868,,1750046608.8912003,1750045511.9693887,,1750046616.4657936
1750109965.8960087,,1750046608.8912003,1750045511.9693887,,1750046616.4657936
1750109965.9069827,,1750046608.9042246,1750045511.982347,,1750046616.4657936
1750109965.9098043,,1750046608.9042246,1750045511.982347,,1750046616.4657936
1750109965.9188657,,1750046608.9170291,1750045511.9949982,,1750046616.4657936
1750109965.9211314,,1750046608.9170291,1750045511.9949982,,1750046616.4657936
1750109965.9319327,,1750046608.9298387,1750045512.007846,,1750046616.4657936
1750109965.9346,,1750046608.9298387,1750045512.007846,,1750046616.4657936
1750109965.9446542,,1750046608.9434917,1750045512.0208023,,1750046616.4657936
1750109965.947062,,1750046608.9434917,1750045512.0208023,,1750046616.4657936
1750109965.9572988,,1750046608.9564455,1750045512.0337415,,1750046616.4657936
1750109965.9596918,,1750046608.9564455,1750045512.0337415,,1750046616.4657936
1750109965.9704962,,1750046608.9564455,1750045512.046674,,1750046616.4657936
1750109965.976233,,1750046608.9750237,1750045512.046674,,1750046616.4657936
1750109965.9831386,,1750046608.9750237,1750045512.0601475,,1750046616.4657936
1750109965.9893322,,1750046608.988219,1750045512.0601475,,1750046616.4657936
1750109965.996568,,1750046608.988219,1750045512.073067,,1750046616.4657936
1750109966.0027933,,1750046609.001122,1750045512.073067,,1750046616.4657936
1750109966.0092108,,1750046609.001122,1750045512.0859396,,1750046616.4657936
1750109966.0147843,,1750046609.0139194,1750045512.0859396,,1750046616.4657936
1750109966.0227277,,1750046609.0139194,1750045512.098836,,1750046617.0706146
1750109966.025458,,1750046609.0139194,1750045512.098836,,1750046617.0706146
1750109966.0298114,,1750046609.0268357,1750045512.098836,,1750046617.0706146
1750109966.0352716,,1750046609.0268357,1750045512.11174,,1750046617.0706146
1750109966.041014,,1750046609.0397325,1750045512.11174,,1750046617.0706146
1750109966.0476007,,1750046609.0397325,1750045512.1246145,,1750046617.0706146
1750109966.0535743,,1750046609.0526257,1750045512.1246145,,1750046617.0706146
1750109966.0611012,,1750046609.0526257,1750045512.1375206,,1750046617.0706146
1750109966.0672212,,1750046609.065486,1750045512.1375206,,1750046617.0706146
1750109966.0743904,,1750046609.065486,1750045512.1507115,,1750046617.0706146
1750109966.0794275,,1750046609.0782855,1750045512.1507115,,1750046617.0706146
1750109966.0866501,,1750046609.0782855,1750045512.1635606,,1750046617.0706146
1750109966.09273,,1750046609.0912695,1750045512.1635606,,1750046617.0706146
1750109966.100493,,1750046609.0912695,1750045512.1765113,,1750046617.0706146
1750109966.1055527,,1750046609.1041818,1750045512.1765113,,1750046617.0706146
1750109966.1125736,,1750046609.1041818,1750045512.1894112,,1750046617.0706146
1750109966.1182551,,1750046609.1170712,1750045512.1894112,,1750046617.0706146
1750109966.12545,,1750046609.1170712,1750045512.2022781,,1750046617.0706146
1750109966.131623,,1750046609.1299105,1750045512.2022781,,1750046617.0706146
1750109966.1386278,,1750046609.1299105,1750045512.2151418,,1750046617.0706146
1750109966.1438751,,1750046609.1427832,1750045512.2151418,,1750046617.0706146
1750109966.15006,,1750046609.1427832,1750045512.228061,,1750046617.0706146
1750109966.1556437,,1750046609.155656,1750045512.228061,,1750046617.0706146
1750109966.1638272,,1750046609.155656,1750045512.2410517,,1750046617.0706146
1750109966.1691039,,1750046609.168793,1750045512.2410517,,1750046617.0706146
1750109966.1763098,,1750046609.168793,1750045512.2539716,,1750046617.0706146
1750109966.1816688,,1750046609.1816807,1750045512.2539716,,1750046617.0706146
1750109966.1888802,,1750046609.1816807,1750045512.2668238,,1750046617.0706146
1750109966.1952276,,1750046609.1945822,1750045512.2668238,,1750046617.0706146
1750109966.2025087,,1750046609.1945822,1750045512.279715,,1750046617.0706146
1750109966.2079856,,1750046609.2073877,1750045512.279715,,1750046617.0706146
1750109966.2149394,,1750046609.2073877,1750045512.2928393,,1750046617.0706146
1750109966.220133,,1750046609.220276,1750045512.2928393,,1750046617.0706146
1750109966.2244098,,1750046609.220276,1750045512.2928393,,1750046617.472964
1750109966.2282696,,1750046609.220276,1750045512.3057127,,1750046617.472964
1750109966.2339084,,1750046609.233353,1750045512.3057127,,1750046617.472964
1750109966.2417889,,1750046609.233353,1750045512.319351,,1750046617.472964
1750109966.2467008,,1750046609.2467563,1750045512.319351,,1750046617.472964
1750109966.255317,,1750046609.2467563,1750045512.3332367,,1750046617.472964
1750109966.2603548,,1750046609.260041,1750045512.3332367,,1750046617.472964
1750109966.2689815,,1750046609.260041,1750045512.3462565,,1750046617.472964
1750109966.273378,,1750046609.2733614,1750045512.3462565,,1750046617.472964
1750109966.281683,,1750046609.2733614,1750045512.3592267,,1750046617.472964
1750109966.287117,,1750046609.286338,1750045512.3592267,,1750046617.472964
1750109966.2964592,,1750046609.286338,1750045512.3731458,,1750046617.472964
1750109966.300329,,1750046609.2992501,1750045512.3731458,,1750046617.472964
1750109966.3092136,,1750046609.2992501,1750045512.386149,,1750046617.472964
1750109966.3125997,,1750046609.3121874,1750045512.386149,,1750046617.472964
1750109966.3217142,,1750046609.3121874,1750045512.3991113,,1750046617.472964
1750109966.3263648,,1750046609.3251715,1750045512.3991113,,1750046617.472964
1750109966.340063,,1750046609.3387933,1750045512.3991113,,1750046617.472964
1750109966.3472724,,1750046609.3387933,1750045512.4246686,,1750046617.472964
1750109966.3535392,,1750046609.352676,1750045512.4246686,,1750046617.472964
1750109966.3606477,,1750046609.352676,1750045512.437631,,1750046617.472964
1750109966.3667233,,1750046609.3655903,1750045512.437631,,1750046617.472964
1750109966.3742764,,1750046609.3655903,1750045512.451184,,1750046617.472964
1750109966.3791103,,1750046609.3784957,1750045512.451184,,1750046617.472964
1750109966.386953,,1750046609.3784957,1750045512.4643388,,1750046617.472964
1750109966.3921494,,1750046609.391444,1750045512.4643388,,1750046617.472964
1750109966.400672,,1750046609.391444,1750045512.477222,,1750046617.472964
1750109966.4053473,,1750046609.4043646,1750045512.477222,,1750046617.472964
1750109966.4132018,,1750046609.4043646,1750045512.4901023,,1750046617.472964
1750109966.4178455,,1750046609.4171045,1750045512.4901023,,1750046617.472964
1750109966.4281723,,1750046609.4171045,1750045512.5034463,1750046617.8294518,1750046617.472964
